2017-11-09 23:25:42.770677,6,22.21
2017-11-09 23:25:44.841944,852,22.19
2017-11-09 23:25:46.943054,838,22.17
2017-11-09 23:25:49.047974,835,22.17
2017-11-09 23:25:51.149073,852,22.17
2017-11-09 23:25:53.253884,827,22.13
2017-11-09 23:25:55.355400,848,22.15
2017-11-09 23:25:57.460887,844,22.15
2017-11-09 23:25:59.562136,827,22.13
2017-11-09 23:26:01.667624,852,22.15
2017-11-09 23:26:03.768262,843,22.13
